product_name,base_price,config_price,bundle_price,names,stars,dates,titles,reviews,helpfuls,config_color
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Jack Staley,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 14, 2023",Very Disappointed that the 3.5 plug in is gone from this generation....,"\nVery Disappointed that the 3.5 plug is gone from this generation.... That is why I bought another DOT is to be able to push music to my amplifier,  now it is basically useless to me!!\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Mike MIls,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 3, 2023",NO AUX PORT,\nThis is a similar unit to the echo 4 but seems like they took the aux port out which doesn't make sense. The aux port was amazing and it's good for plugging in older receivers.This does have the eero extion built in which is cool and seems to work well.\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Stellz In The City,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 10, 2023",Okay but flawed,\nI like the echo dot and the potential of it but it is very flawed and glitchy. Routines seldom work and I find myself repeating instructions and questions more and more. It\u2019s ok but I wouldn\u2019t recommend.\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Debra,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 5, 2023","Black product, white cord\u2026 WHY?","\nI love my Alexa\u2019s, but why does Amazon only send white cords with their black Echo\u2018s?  So, you have to go online and search for an after market replacement cord for your brand new device, and shell out some more money.  Really, AMAZON\u2026?  Sheesh!\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Katherine,2.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on November 16, 2022",Don\u2019t bother,"\nThe built-in Eero Mesh Network Extender capability was the basis of appeal\u2026. It is absolute junk on that front.It doesn\u2019t extend coverage at all. I bought two with the intention of replacing my Eero extenders since I have an Echo in every room anyway\u2026 they won\u2019t allow more than 1-2 things to connect to them. I have a smart faucet IN THE SAME ROOM as one of these \u201cextenders\u201d but the faucet is sending Poor WiFi range errors because it is connecting to my router on the opposite side of the house instead of the Echo extender 3 feet away!I do find that my phone will connect to the one by the couch when I\u2019m sitting within 12 inches from it.I tried to contact customer support\u2026 what a joke that was!!! The customer support people barely speak English and had NO CLUE what I was talking about so I spent 10 minutes of my life answering questions like \u201cis it plugged in?\u201d Instead if someone ACTUALLY PAYING ATTENTION and helping me with the issue!!!My guess is that Echo tech is just not quite there yet. This product will be pretty great in 2-3years though.Update: after posting this, I was contacted by Amazon Customer Service (in America)She was super helpful but unfortunately the issue stands\u2026. As an Echo.. it\u2019s great! As a wifi extender, it has a long way to go.\n",2 people found this helpful,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,johnny1985,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 28, 2023",Sound could be better,\nNot bad speaker for the price but sound quality is just ok and may not appeal to the audio snobs out there\n,2 people found this helpful,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Boxxwyno,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 14, 2023",The Bluetooth is terrible,\nThe sound quality on a Bluetooth connection is absolutely atrocious! 4th generation is perfect. 5th skips & stutters so badly that it's hard to watch anything (I have it attached to my firestick).\n,2 people found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Giz TMc,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 18, 2022",It's soooo difficult to set up,"\nHaving owned this device for more than a week i still cant comment on how ""great"" the features are. I've been trying to set up this device and it has succeeded in frustrating me.... it shouldn't be this hard Amazon.Update...after days of trying, I finally got connected today with help from customer service. Connected and it's going ok so far.\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Amazon Customer,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 13, 2022",Temperature gauge is very wrong,"\nOne of the reasons I upgraded to this generation was the temperature sensor. I got 2 of these, and one of them is consistently right about the temperature. The other one, even sitting directly next to the working one for days, still reports the temperature at least 10\xb0 cooler than it really is. That same one also had scratches... makes me wonder if they sent me a return without telling me.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,lori,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 22, 2023",Echo Dot is Great... Philips Hue won't work? Help?,"\nSays it won't work without Hue HUB? Even though it says: "" works with Amazon Alexa which I have? It doesn't work?\n",,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Samantha Stewart,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 4, 2023",Sound quality is not good,"\nUpgraded to this model since the sound quality was supposed to be better than my other Dot.It was not at all better. Sound is not good.Sorely disappointed, and it's too late to return it.\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Ed ,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 25, 2022",Seems like a good deal,\nSeem like a good deal however I still haven't been able to get motion sensing to work which was the main reason of purchaseWhen I have more time I'll attempt againVoice command worked fineRecommend this if you're already in the Philips line this was my first not overly whelmed by it\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Ramon Williams,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 30, 2022",It could be better for people out the states,\nIt's not a bad device but it's very limiting to people out side the stated alot of the features I'm unable to use I think if your marketing for everyone to use this item ensure we are able to use ever features on it\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Amazon Customer,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 28, 2022",Internal temperature sensor is not accurate,\nEcho Dot 5th generation is not bad but if you ask Alexa what the temperature is it will be off. I have three 5th generation echo dots and see as much a 10 deg F off.  Other than that it performs well.\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Andrea Bentley,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 22, 2023",I was happier with my regular dot.,\nI\u2019m not particularly fond of this dot. The older model responded better and I had less complications with it.\n,One person found this helpful,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Amazon Customer,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 25, 2023",Sound Quality,\nThis item isn't as loud as I would have expected it to be.\n,,Color: Deep Sea BlueConfiguration: with Battery Base
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Richie M,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 26, 2023",Battery life,\nLasts less than the five hours that it claims to hood a charge. It\u2019s okay.\n,,Color: CharcoalConfiguration: with Battery Base
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Jesse Portillo ,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 19, 2023",It's ok,\nThought this one would be a step up (sound quality) from the previous model but didn't really notice any different.\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Bryan,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 6, 2023",Plays Spotify,\nTurns off my lights\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Brittany,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 26, 2022",Ok,\nI like this but the HUE light is hard to connect and tells me it\u2019s not connected so I have to open the app and wait for it to connect! It\u2019s really aggravating! I feel that the Alexa has a hard time connecting with the HUE light!\n,,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,MikMen,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 20, 2023",It did work,\nNot a rich & loud volume. For me it sounds hollow. I listen to classical music.\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Mitch Vogel,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 2, 2023",Sound is worse than my gen 4.,\nI thought this would be a great addition to my garage since it came in blue and was supposed to have better sound. Well my gen 4s sound is much better than the gen 5.\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Carlos,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 25, 2022",Sigue sin funcionar cuando se va el internet,"\nEs pr\xe1cticamente lo mismo que el de generaci\xf3n anterior, el term\xf3metro no es preciso y se tarda mucho en actualizar los datos de temperatura, si el wifi se va, deja de funcionar entonces pierde el sentido de que le hayan hecho un upgrade de procesador.\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Matt,1.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 16, 2023",,"\nI bought two of these in December because they seemed to work well with friends. In the 5 months I've had them, they disconnect all the time and have to be set up again. Changing the default settings (like music) from Amazon music to anything else (I use Spotify) doesn't always work. Sometimes the devices play music on your preferred account, other times it screams that it can't find what you're looking for on Amazon, so it can't play it. As of now, both of my devices can play music if I select them as the current device on Spotify, but they won't recognize my voice at all. The mic is on, it turns blue when I say ""Alexa"", but it quickly stops listening and doesn't respond to a thing I say. I've tried going through all of the reset options recommended by Amazon, and nothing actually works. The Alexa says it is successfully connected to my network, but time after time, it fails to do anything.On a regular day, Alexa either understands what I'm saying clearly, or misses every other word. It seems to change by the hour. I understand hearing the wrong synonym, but it would frequently start responding to things nowhere near what I had asked.If you want a smart device, you're better off sticking with Google.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,"Dumbest ""smart"" device on the market - Amazon should stay out of the smart device market",,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Arthur,1.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 16, 2023","LOooove this thing,but hate the setup and extra fees","\nI bought it for my Grandma and she actually uses it......to check the weather mostly. But she has started to get some use out of it for music lately. I hate that she cant just pick music she wants to hear. She asks for a song amd it just advertises again and again sometimes about ways she could hear tge song she wants for a subscription to something extra every month. I mean we got Prime and we have the Alexa now along with a thousand amazon purchases each year. So why cant it just play the song she wants from the 60s without me having to add another 20 dollars in fees each month. We tried to just oay tye unlimted music plan to get it for her. But then amazon said, no you gotta have a seperate monthly fee to use your subscription on the alexa device. I mean the T.V. can play the unlimited music app, and my our phones. I can stream it to the home speaker system too and ask alexa on my phone to stream it to the speakers and it works. But my grandma cant do all that extra nonsense. She just wants to hear her songs and wants it to answer 2 questions a week about the weather. And it wont do that unless you pay for an additional service for that 1 device? Seems like a failure on Amazons' part in my opinion. Just saying. Maybe try and stop nickel and diming for digital content when were in a recession. Music of all things from the old days shouldnt be something you bogard or monopolize on. Just my opinion.\n",3 people found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,"Loren From Normal, Illinois",3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 5, 2022",Wi-Fi Reliability,"\nI have had this about a month and it disconnected from Wi-Fi.  Had to cycle power to reconnect.  I has a 3rd generation of the Echo Dot that I returned for a refund after a few weeks for this exact same issue.  If this disconnects once more, I will return as defective.  BTW, I have about 50 other Wi-Fi devices on my network and have no issues with them disconnecting.\n",2 people found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Ken Loudy,2.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 5, 2023",Music,"\nOkay so I bit and introduced Alexa into our house. The sound quality is very good in my home office setting. The biggest thing to think about when buying is are you planning to listen to music all day or leaving it on for the dog while you step out? The problem is Alexa will turn off due to inactivity at random, sometimes 15 minutes, sometimes over an hour after it starts playing. I don't care to have a conversation with Alexa every 15 minutes to keep it from shutting down so a radio might be a better option. Another thing is connecting a blue tooth speaker. It is not possible for the Echo Dot 5th generation internal speaker to be on at the same time you have a paired speaker such as my Bose speaker on in another room. The only work around to having music throughout the house is to buy an Echo Dot for wherever you want music, but then you will still be dealing with the shutting down issue due to inactivity. I have read many forums and uninstalling and reinstalling software, sleep timer and telling Alexa to leave on without success.\n",14 people found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Shutterbug,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on November 27, 2022",Just an Echo Dot 4,"\nThis is really just the Echo Dot 4th gen.  Contrary to the claim that it is the best sounding Echo Dot, it is far from the Echo dot 4th gen Premium Sound.  This dot has no depth of sound whatsoever.  The older Premium Sound has MUCH better sound.  I have several Echo Dot 4s and they all sound like this one.  A tinny little speaker.Otherwise I cannot find anything that distinguishes this Echo Dot 5 from the Echo Dot 4.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,rifth,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 2, 2022","The audio out port no longer exists on these ""upgraded echo dots.""","\nSounds clear and better than the old one but it does not come with an audio out port.  I contacted support to express my concern they offered me a return for a refund but I decided to move it to another room and setup my speakers with an older gen echo dot, that has an audio port.Again, it's an upgrade unless you have your own wired speakers that you want to use.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Mitch,1.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on October 20, 2022",Revised review and rating,"\nRevised rating and review -The 5th Gen Dot - Extender has been neutered.  I turned off the extender function so now I just have an over priced Dot.  The reason I turned off the extender is that I discovered that the speed limitation on the extender is 100mb.  I have 1g service and the extender was causing my Eero system to lag and grind.  C\u2019mon Amazon\u2026..This is a bad deal.  You can and should do better, both in tech and in disclosure.Previous review-When I saw Amazon was coming out with a Dot that could serve as an extender for my Eero setup I jumped on it.  What a great idea.  Amazon has done a great job with Alexa products.  They have gotten easier and easier to set up, and in general they work really well.  This 5th Gen Dot also works well but the extender feature had a few wrinkles.  First, when I initially tried to activate the extender feature it immediately popped up an error message which told me I needed to download and update.  That was odd given I preordered the device and have to believe I am one of the first shipments to go out.  No big thing.  I asked Alexa to update the software and in about 30 minutes it was done.  But then, it still balked when I tried to activate the extender.  Same error message.  I asked Alexa to check for updates again, but she said it was up to date.  I tried a few more times, waited a little while, and it finally connected to the Eero system.  However, it then kept cutting in and out.  It was really unstable.  For whatever tech gremlin reason, it finally seems to have settled in and has been holding on to a WiFi signal for a while.  As is often the case with tech, I expect there will be some additional updates.  We'll see.  We'll also wait and see if this thing does, in fact, work well with the Eero system.  If it doesn't, no big thing.  You can turn that feature off and just use it as a normal Dot.  But I hope it does settle in and work well, because I do think it's a great idea and really nice feature.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,josh,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 14, 2022",Not much better than Dot 3,\nI had purchased thinking it would be a upgrade. As other comments have said it was not and I have had it some time and it may have more bass it is at the sacrifice of mids. The loss of the aux jack is also disappointing since it can't be used as a smart hub as prior models.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,jacob,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 13, 2023",It\u2019s good if you don\u2019t want to use it as a surround sound across the house,\nI need to get the more expensive one as the music is not nearly as well\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Nobleone,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 5, 2022",Disappointing for home theater,"\nI bought 2 of these specifically to setup a home theater in our bedroom and it is meh at best.  Can\u2019t turn the volume up enough to even compare with the cheap built in speakers in an Emerson tv?  It seemed like it was a great idea, but a waste of time and money. Your mileage may very and I wish you the best of luck.\n",,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Glen Gar,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 5, 2023",Hard to program,\nI got this for home music entertainment . After numerous attempts to get it programmed and failing it is now just a dust collector .\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,OLGA L.,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 19, 2022","U tell it to do something, i think google is better",\nex: elexa play *song title*alexa: *plays random song*or it goes something like thisalexa play *song title*alexa: in order to lisen to spesific music u need amozon music unlimeted  would u like to start your free trail\n,2 people found this helpful,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,S. Huey,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 7, 2023",Alexa can you hear me?,"\nShe doesn't always answer the first time, and apparently I ask some pretty esoteric questions she just can't get, but generally I am satisfied\n",One person found this helpful,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Yoleysis martinez,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 26, 2023",Que no tiene toda la musica,\nNecesito saber m\xe1s de su uso\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Shawn,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 23, 2022",,\nGood product however the free music service sucks as you get frequent annoying repeating lengthy ad\u2019s  every two songs which ruins the experience. Even free spotify does not have so much ads interruptions as amazon does. Disappointing.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Richard Fields,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 22, 2023",Echo Dot 5th gen,\nnot sure how to better use it for my purposes\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Charlie Tuna,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 20, 2023",works well,\nNot as good as the 4th gen puck's sound.\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Amazon Customer,2.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on November 26, 2022",Not as good as the puck,"\nI am a user who loves Amazon products and I have a whole automation ecosystem armed with Alexa--eero--RingI was very excited about this new version of the Echo Dot, mainly because of the new eero built-in functionality, since I have the eero 6+ all over my house and I wanted to cover a small spot in my house with the echo-dot. However, when trying to use this functionality, I am surprised that it is only available for the United States and Canada. This should be clearly announced in the product description. I hope this is corrected as soon as possible, since it seems to me that it is a very useful functionality and that it adds value to the product.Due to this failure I give it 2 stars onlyAnother flaw in the showiness of the product is the power cord. I bought the black echo-dot and the cable is all white, it looks horrible and shows a lack of attention to detail. My old echo was black and with the black power cable also in a harmonious combination.For the rest, everything works perfectly and I would recommend it with these caveats\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Kathy V,2.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 30, 2022",eero built-in only works in USA an Canada,"\nI thought I would upgrade from my Echo Dot 3rd generation because it was advertised as having better sound. The sound isn't any better, in fact it seems to be more focused to come out of one area snd it projects forward.  So now I need to aim the Echo to the direction I want the sound facing. The echo sits up on my counter, when I am sitting on the couch I can't see the light if it is on for messages.  I like the 3rd generation much better because the light was on top and was easy to see. This new generation of echo has a hard time hearing me and understanding me. The 3rd generation dot was not like that at all. I should have returned the item , but stupid me, I threw the box away already. I didn't think I would have to return this item being that I do like the 3rd generation echoes. I find this generation echo to be inferior to the 3rd generation Dot. I would NOT recommend.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Warran Bailey,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 14, 2022",Not worth it,"\nIn my opinion, this is just a glorified microphone.  The small size limits any kind of audio quality or volume.  I ended up relegating this model to my garage.  As a microphone and basic Alexa device it performs well.\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Dave,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 14, 2022",Just a glorified microphone,"\nI like how easy setup was and I was pleasantly surprised when it actually worked.I don\u2019t like that it doesn\u2019t pause when you \u201ctap the top.\u201dIf you can\u2019t get that feature to work, don\u2019t tell your customer you have it.\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,Pre-setup helped a lot.,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,mobile,1.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 29, 2023",Stay away!!!,"\nFor anyone looking to get an Alexa, stay away! After Amazon laid off 10k people, most of whom were on the Alexa team, the quality of Alexa has dropped enormously! I think Amazon also shut off a bunch of servers to reduce cost as well, which is the only thing I can think of for the sudden reduced quality. I have searched the internet and have found that a lot of people are having the same issues as me in the last month. Most of the issues that have recently popped up are:1. Roughly half of the time, Alexa can take a very long time to answer. It is somewhere between 5 and 10 seconds.2. Many times I have to ask Alexa multiple times for it to actually respond.3. Most of the time, the response has nothing at all to do with the question asked so I have to rephrase the question. Sometimes it takes three to five times to rephrase the question. If after the fifth time it doesn't work, I just give up.4. If you own multiple Alexas, there has always been a problem of asking Alexa a question, and it responds on a completely different Alexa. It seems to have gotten much worse lately.I feel like Amazon has given up on Alexa, so it is a sinking ship. I am looking at what other product I can use to replace it with, but am hesitant to go with the other two major brands because they could decide to do the same thing at any point. I am own seven Alexas which I have all over the house so I am very disappointed that I spent all of this money on something Amazon is pulling the plug on.\n",6 people found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,D. R. lee,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on October 21, 2022",Better sound?,"\nThere are three common complaints I agree with.I don't hear appreciably better sound and in my placement I had to talk louder to invoke wake word.A white cord with a black dot?I just recently switched to an Eero mesh system. My new 5th gen won't connect to it, throws an error message and says to update firmware. The firmware says it up to date.The temp sensor works but I have no use for it. The same with the motion sensor.I bought it with a trade in discount otherwise I'm not impressed enough to keep it.\n",7 people found this helpful,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,An\xf3nimo ,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 24, 2022",Peor que las generaciones anteriores,"\nEl volumen de este Echo es inferior al de 4ta generaci\xf3n e incluso al de 3era. Si deseas comprar un Echo, que sea el de 4ta generaci\xf3n.\n",One person found this helpful,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,chad davis,2.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 11, 2023",,\nWhat a piece of crap. The volume is never the same for each song. One song you can\u2019t hear playing the other one is too damn loud. I bought it so it would play continuously through the day. If it doesn\u2019t hear any voices or sounds it just shuts off on its own\u2026. Soooo tiresome to have to fuss with the damn thing all the time.\n,One person found this helpful,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,P. Nichols,2.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 21, 2023",Ridiculous,"\nSo the new echi.arrived after Alexa died this week. Its not the same. What's really bad? The obnoxious white xord! Every single device,5 of them,have black.cords. This white cord stands out,is ugly and does a great disservice to the design. Why have a white cord on a white dot? It wasn't shown.in the preview.\n",One person found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Ron,3.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 6, 2023",I Miss.My Alexa,\nIt keeps disconnecting from my WiFi and I have to go through the set up again. A real pain\n,3 people found this helpful,Color: Deep Sea BlueConfiguration: Device only
