product_name,base_price,config_price,bundle_price,names,stars,dates,titles,reviews,helpfuls,config_color
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Janine merdian,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 5, 2023",,\nUse it all the time\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Tommie 65,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 17, 2022",Dot,"\nProblem : Unlike the older Dots, there is no noise to let you know it's ready for your request, no Bing!  And, since the color/light ring sets so low on the device it's hard to detect at times.  I can't use it as an alarm above my bed.  I'll swap one of my others.Fixed: using setting now works great.  I Didn\u2019t know.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Charles Yoder,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 21, 2023",Fixed,"\nFor a long time I was hesitant to bring this type of technology into my home, but I am happy that I finally did.  Alexa is fun and super helpful in a lot of different ways (I'm still learning a lot as I go).  The sound quality , range, and detection of the speaker is surprisingly excellent.  There's a lot to do with this little dot.  I recommend it.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Gerard Bryce,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 3, 2023",Very Helpful &  A Lot Of Fun,\nLoud and concise speech.\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Miranda Ratliff,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 19, 2023",Exactly as I wanted,\nI really love this little machine but she doesn\u2019t respond or do what is asked sometimes\u2026like she went deaf\u2026.the mic is on but no one is home. Otherwise a good Amazon product normally\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Steven,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 11, 2023",Doesn\u2019t respond half the time,\nBought this for a patient with qudriplegia. Easy to set up. He now has hands free access to use his phone and listen to music.  Game changer for his quality of life.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Deuell ,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 1, 2023",Echo dot 5th generarion,"\nGreat, the voice recognition can be a bit much though. If I even whisper the name \u201cAlexa\u201d it wakes. All in all, highly recommended. I have it connected to my room and closet light via Smart bulbs, so I don\u2019t have to use my light switches.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,Pretty good product but makes my other Bluetooth devices a bit glitchy.,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Von,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 27, 2022",Great,"\nI love being able to have Alexa turn on and off lights anywhere in the house now. It makes it a bit nicer. However, somehow it has over ridden my thermostat so I had to uninstall the app on my phone. I now need to figure out how to get it to work without my furnace on it. Also, I bought new smart light bulbs and it doesn't recognize the new lights. Since I am not of the super tech generation, it's a bit confusing for me but, I'm sure my kids can figure it out for me when they come to visit.\n",,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Ximeniux,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 23, 2023",Genial,"\nLa calidad del sonido es excelente, fue el mejor regalo que pude dar a mi hija.\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Chisom,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 19, 2023",,\nIf you try to connect to Spotify it will give you a hard time \u2026 and almost everything fun to do with Alexa needs a subscription with a 7-day free trial\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Nathan,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 2, 2022",She alright,"\nUPDATED REVIEW: I previously left a two-star review, having been frustrated to no  end by trying to get the Echo to function with my LG B2 and Fire stick. The jury is still out on the LG voice functionality, but after some bizarrely simple troubleshooting with Amazon support (simply unlinking the fire stick and relinking it, as it said it wasn't connected on Amazon's end) the device launches apps just as it should. At the end of the day, though I remain annoyed with its finickyness, once it's working it works very well.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,John A Jamil Brownson,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 6, 2023",UPDATED REVIEW: Helpful Amazon support.,\nBoth 4 & 5 Gen similar good sound quality\n,,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Connie,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 25, 2023",Both 4 & 5 Gen similar good sound quality,\nLinks to phone easily and the noise is clear and the light links correctly.\n,,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Abraham Caballero,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 8, 2023",Music Must have,"\nLa calidad de audio y reconocimiento de voz de alexa es excelente,  solo que se debe comprar en oferta que sale muy barata. Lo malo que tiene es el software al usarlo con otos Echo.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Jeff,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 15, 2023",Excelente bocina.,\nMy friend has Apple smart speakers and he paid hundreds of dollars. These work just the same and look similar. Definitely worth the $35 when I bought it :)\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,CH,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 10, 2023",,\nnice pairing with alexa\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Wildhog,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 22, 2023",Shocked how great quality it is,\nLove this space age type smart speaker. Easy to operate and voice recognition is great and integration with other smart devices are great. Great sound from a small speaker.\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,Variety of colors,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,Big improvement compared to Google mini,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Rando Commando,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 19, 2023",The bulb provided dosent work with the echo dot 5th gen,\nThe price was good but the bulb provided would not work with echo device . Then when I called they suggested buying a hub device  in which it was not affordable.\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,RP,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 16, 2023",Best Assistant,"\nFor the past month or so I have had a google nest mini (gen 2) and I was really unhappy with it. It would stop bluetooth streaming constantly and the sound quality was lackluster to say the least. So I bought the echo dot and my life was changed, the sound quality is amazing and the bluetooth connection is glitch free. It exceeds my google home in ways I didn\u2019t even know it could. 5 stars!!\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Hapakid808,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 17, 2022",An improvement from the 4th generation,"\nThe only reason for this purchase was due to the sale price which included this Philips Smart bulb which works very well and is very bright over 1,000 lumens. The sound quality is okay but I noticeable improvement from the 4th generation. Not sure that I would recommend I do prefer the screen but if you are looking for something more basic and for a good cost this is for you\n",,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,3Ss8Hz,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 29, 2022",Cheap entry to Alexa,"\nThe new echo dots are pretty good. They are cheap and affordable and a great entry into a smart home ecosystem. However, because the echo dot is a tiny speaker do not expect the best sound quality out of the device however, it is acceptable.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Richard O.Parra,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 20, 2023",Fantastic device,\nIt works really well very informativeI\u2019m very happy with this device and I would recommend it to anybody\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Bart,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 29, 2023",New to Alexa,"\nI like everything about the Echo Dot. Never had one before and the cost was low.  I set this up in no time to integrate cameras and lights.  The device recognizes my voice command across the house. I especially how it plays music, and responds super quickly. I highly recommend this!!!!\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,frogey,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 20, 2023",we are not tech savvy,\neasy to set up easy too use we are both in our late 60s love it .\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,cecerider,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 2, 2023",Bought for our kitchen.,\nI've had a regular Alexa in my bedroom for a few years but I wanted something small for my kitchen so that I could listen to my online library. Love the size and I bought the rechargeable holder so I can take it outside without a power source.\n,,Color: Deep Sea BlueConfiguration: with Battery Base
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Rick,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 24, 2023",Perfect for a small room.,"\nOrdered my echo dot already set up, just plugged it in it was good to go. Its perfect for a small room.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Margaret F,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 26, 2023",Alexa's capabilities are widespread,"\nalexa's capabilities are excellent news. weather reports, accesses medical books, tells you a story, definitions to words, spelling of words, math\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Matt,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 7, 2023",Simple...clean...,"\nThis simple device saves me so much time in the morning. I automate most of my house and let the day roll. From vacuuming to calls to notifications, this device handles most of my mundane household chares.\n",5 people found this helpful,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Sara,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 24, 2023",Echo dot,\nThis is a great and very convenient product. It helps so much and is great to hook up to your lights.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Kaley Hicks,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 20, 2023",Echo,\nLove this so much!! Only had issues getting it reconnected when our Wi-Fi went out due to a power outage!\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Giancarlo Hoyos Diaz,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 22, 2023",Excelente producto,"\nMe encanto la calidad del sonido, es excelente. Y la integraci\xf3n mi Fire tv Stick va genial\n",,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 4, 2023",,\nThis has helped me to live. I have a electric wheelchair and Alexa helps me get aound the house by turning on lights and when I transfer to the  couch it connects to my TCL television allowing me to control it as well.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Alexis,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 24, 2023",GREAT over 4th unit,"\nI really enjoy the sound quality that this Echo Dot provides. I feel it is very responsive when I need it and is great at detecting my voice and following instructions. There are a bunch of different things you can do with this device and the Alexa app, so I recommend playing around with the app to find out what else you can use this Echo Dot for!\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,MSYOLLIE2U,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 4, 2023",Nice Sound Quality and Easy to control,\nI purchased an Echo dot before and returned it. I was hell to program/connect. I have this one on my desk for working at home when I want to listen to my music.  Love it because it takes up very little space.\n,,Color: Deep Sea BlueConfiguration: with Battery Base
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,DIVINE ELMORE,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 7, 2023",PROVED ME WRONG,"\n\n\n\n\n                    The media could not be loaded.\n                \n\n\n\n\xa0Safety And Security? No Problem,  Control Everything In Your Home ? YES... Make Calls And Check Schedule And Event Calendar... You Got It... Sends Direct Notifications To Your Personal Cellphone ? On Point. This Is A Must Have, And All Accessible Via The Alexa App...\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Amazon Customer,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 28, 2023",A Must Have And My Video Is A Must Watch,\nEcho often doesn\u2019t get the words I am saying correctly. Speaker is decent! Games are cool.\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,mmskrk,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 16, 2023",She alright,\nThis thing has pretty great sound for the size and price! You have a choice of 4 names so you can choose a different one if you are worried about Alexa being said on shows and commercials - and triggering it. Set up is fairly simple and there are many settings you can adjust to your liking. A huge improvement over the Echo dot. And it looks pretty sleek sitting on the shelf!\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,Love this little ball of sound!,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,AHemphillSr83,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 18, 2023",Well worth the purchase,\nBought this for my wife and just got it today. She absolutely loves this. Our first Alexa experience too. Would definitely recommend this to anyone.\n,One person found this helpful,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,DDH,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 8, 2023",Echo good - light bulb is a joke,"\nThe echo dot is great the Phlips light bulb is a wifi or Bluetooth bulb no stars ! I spent 30 min trying to connect it to my phone, it never would ,its just a high price plain led bulb\n",One person found this helpful,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,DW,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 10, 2023",Smaller than previous generation,"\nI would like a cord to match considering it\u2019s an upgrade. Everything else works well, nothing too difficult from last Gen in my opinion.\n",One person found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Stephen B Jurewicz,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 21, 2023","It's what you think it is, what it should be, and more!","\nSize is great, style is great and even sound quality is GREAT!  So happy I made the move.  I got the 6 month included Unlimited Amazon Music subscription and that was the right choice.  Everything at the touch of your voice.  Tech Support is great even if technology is your struggle in life.  Move around, sit back or lay back, the future has arrived.\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Blue ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 22, 2023",Satisfied customer,"\nThis is my second purchase of an echo, my spouse loves it.\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,KMKNM,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 12, 2023",Great!,\nLove it!  Finally getting out Alexa home.  Got it during Black Friday/Cyber Monday and it\u2019s so worth it.  Way more expensive any other time of year\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Jim Fisk,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 19, 2023",Shuts off on its own,\nGood sound and easy to use. Occasionally it shuts off on its own after playing 2 or 3 minutes\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Carolyn N\xfa\xf1ez,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 17, 2023",Suena muy bien,"\nVale la pena y mas si puedes cuentas con dispositivos que puedas vincular, nota importante Apple Music no funciona en rep dom s\xf3lo spotify\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,annakate99,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 30, 2023",,"\nMy family is now obsessed with everything we have now linked to this. We have lights that dim, ones that turn on and off, and of course the music. My favorite feature has to be the ability to create a shopping list that I can later access through the app when at the store.\n",,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Ashley H.,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 25, 2023",Newest toy,\nThis device is very easy to use and responsive!\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,Very responsive!,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Patricia uribe,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 6, 2023",Excelente,\nExcelente\n,5 people found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,1000 Questions,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 13, 2023",Great for bedside speaker,\nThe 3.5mm jack has been deleted from this version. Other than that issue Alexa works well. Use for light music at night. Sound quality is good for what I use it for.\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Bryan,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 23, 2023","Great product, speedy delivery","\nLove this item, works perfectly and it was quickly shipped.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Emily,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 25, 2023",Works well,"\nCan be used in multiple rooms, nice quality\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Gabriel Cardenas,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 25, 2023",Calidad 100%,"\nNo me arrepiento, fue una excelente compra\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Leonna Burns,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 26, 2022",,"\nI think everyone should have an Echo Dot! Whenever I realize I need to get some thing from the grocery store I just tell Alexa to add it to my grocery list and it\u2019s there! It\u2019s great for Reminders, alarms, music, calling people, and so much more! I bought my elderly mother one so if she becomes incapacitated, all she has to do is holler for Alexa to call me and it will! You can ask it to tell you anything you want to know! I love this thing, and I will never be without one again!\n",,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Ana,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 24, 2023",Great Product!,"\nexcelente , me encanto y \xfatil y c\xf3modo\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Solange Hernandez,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 24, 2023",excelente,"\nI love my Alexa, very helpful.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Matthew M Rosswog,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 26, 2023",,\nSimple to set up and sounds great\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Shannon  Beaty,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on November 30, 2022",easy to use,"\n\u2764\ufe0fLove the echo dot. Got the free WiFi light bulb with order. So nice to to have Alexa turn on the light before I enter the room. The sound quality is really good. Definitely download the Alexa app for setting up the echo and other devices. I set up both my Roku TVs and my fire stick with no problems. Can\u2019t wait to get some plugins for other devices and few more light bulbs. Also, love that I can listen to a variety of things and especially love the sleep sounds to help decompress at bedtime.  I purchased the echo Black Friday for around $25.00 with the free light bull.  What a deal \U0001f642\U0001f642\U0001f642\U0001f642\U0001f642.  Definitely recommend the echo dot.\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,Great sound quality,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,This little device packs some punch.,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Daniel L. J. Harrington,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 28, 2023",Works Perfectly,"\nIt was very easy to get the Echo Dot set up with my two bedroom table lamps and they work perfectly, so I'm  very pleased with the Echo device.  Also, it has a good microphone, and when I talk to it, it understands perfect and provides the information requested.  An excellent device!!\n",One person found this helpful,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Sol Tyler,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 8, 2022",I like it but it was not what I thought,"\nI like this device a lot but I honestly thought it was something more user-friendly. I did not know it had to be plugged in all the time, plus after one day of using it, I had to set it up again because it did not recognise my voice. Once I set it up again, everything was find.\n",One person found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Joshua Cunningham,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 27, 2023",Smart Bulb is a disappointment,\nThe bulb only has 1 color it says its white but its not\n,One person found this helpful,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Pip,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 1, 2023",So much faster than google,"\nI got these to replace my Google nest minis and am so glad I did. They're more responsive, MUCH faster to turn on and off my lights (1 second vs up to 10 with Google). I also really like how much detail you can build into an Alexa routine vs Google. I have a bedtime routine to turn my lights to warm, slowly dim them over 20 minutes, then after 30 minutes pause my fire stick and turn off the TV plug, all with one command.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Tim,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on November 28, 2022",Beware - No line out,"\nI bought this to replace an older Gen 2 Dot that I connect to my PC in my office.  I have a nice sound system, so I use this to stream and get notifications (like the door bell).  The new Gen 5 devices have no line out option and Bluetooth doesn't work well.  Sounds great and looks good, so I gave it 4 stars, but I can no longer use it.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Mabel P,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 25, 2023",La amo!!,"\nExcelente producto es una asiste personal, excelente sonido!\n",,Color: Deep Sea BlueConfiguration: Device only
