product_name,base_price,config_price,bundle_price,names,stars,dates,titles,reviews,helpfuls,config_color
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Daniel Rodriguez,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 19, 2023",Excelente,\nExcelente juego\n,2 people found this helpful,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Chicky Lugo,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 1, 2023",,\nI bought it for my sister and she is extremely happy with it.  She usually do not like Alexa.  She is in love with it.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,CBarberJD,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 21, 2023",Fantastic,\nThe voice recognition seems less effective than my other unit. I\u2019m finding myself repeating myself much more. Still it\u2019s okay.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,It\u2019s so good I use it a lot,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 19, 2023",I like the clock feature a great deal,\nWhat I like about Alexa is that she can tell me weather updates and traffic updates and time and change my monitor and tell me my monitor in my house and give me music and gurads my home when I say I\u2019m leavening and unguard when I say I\u2019m home\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Renay ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 6, 2023",It can show you traffic update,"\nI use it as an alarm clock and I absolutely love it. If playing music the name of the song and the artist is displayed, pretty cool.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,JT,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 23, 2023",Must get the clock,\n\n\n\n\n                    The media could not be loaded.\n                \n\n\n\n\xa0Nice opening introduction to every song!!  I have in my bathroom so I can keep track of the time while jamming getting ready !!\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,J & T White,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 7, 2023",This is a must have !!!!!,\nOur 6 year old granddaughter loves this version\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Kenny ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 14, 2023",Kids,\nThis is a good Alexa with the clock\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,MWoods,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 26, 2023",I love this one,\nI gave this as a gift & they really like it alot! Its been a great product!\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,HLD72,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 12, 2023",Great product,\nEasily transitional from different locations and the speaker quality is amazing.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,Exactly what I needed.,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Nadine,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 23, 2023",Good for kids,"\nI gave this to my son for his birthday, he entertains himself talking to Alexa, I love that it has the time, so my kid can see what time it is, he sets up his alarms and music, he loves his Alexa\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,EdgarColumba,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 16, 2023",Producto recomendado,\nEl producto cumpli\xf3 con mis expectativas\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Emperor ,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 10, 2023",,\nAI needs a lot of improvement.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Claudio Cerda,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 19, 2023",Overall it is ok.,\nI really like it\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Amazon Customer,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 11, 2023",Very useful,\nGreat item. The only thing I wish you could do. Have more uncommon wake up words. You never know how often the words he Lexa or dot or soggy are used until you have a device that uses one of them to wake up to.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Roger,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 13, 2023",Great item,\nEase of use and installation. My 2nd Elexa\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,John and Trena Driessen,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 7, 2023",Easy to use Router picked it right up,"\nYes, I admit, this was the very first smart home purchase!  Buy it is so amazing it won't be my last!!\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Jos\xe9 Carlos,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 13, 2023",WHAT WAS MY LIFE BEFORE ALEXA???,\nEstoy m\xe1s que satisfecha con este producto!\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Damon Thompson,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 17, 2023",Fabuloso,\nBest alarm clock in the world\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Vanessa,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 14, 2023",,\nLove it love it love it lol\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,Recommended,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,I just love my echo. Dot,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Donna M.,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 14, 2023",Works perfectly,\nLove the ease of setup\n,4 people found this helpful,Color: Cloud BlueConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Lilly ,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 16, 2023",Would purchase again,\nThe display is clear.  The sound is pretty good.  Bass is good.  Alexa speaks a little loud sometimes.  lol.\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Tulio,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 15, 2023",Great,\nLot of help and fun\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Amanda ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 10, 2023",100% recommend,\nWords can\u2019t even explain how much I love this Alexa it is life changing\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Drew conner,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 10, 2023",Cool echo dot,"\nSuper cool echo dot, super easy to setup and the LED clock is awesome!\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,brad75,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 8, 2023",The speaker sucks.,"\nThe speaker sucks. It's supposed to be the best sounding yet? Once again, the speaker sucks\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,KenS,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 10, 2023",Good upgrade,"\nNice to have the display, and sound quality is better than my old dot.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Sean Evans,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 26, 2023",Great sound quality as home theater speakers!,"\n\n\n\n\n                    The media could not be loaded.\n                \n\n\n\n\xa0I really like the sound quality of the speakers. I\u2019ve positioned them on either side yuof my couch. The video is without the echo sub; I\u2019ll post another review with subwoofer connected. Admittedly, I\u2019ve not used any of the other features, but may update this revie after using them.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Norkys,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 21, 2023",Para que otros clientes compre.,\nExcelente\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Jason Frogge,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 19, 2023",Sweet.,"\nThis thing is great, fun to play with and fairly easy to get things connected to it, so far the only reason for the 4 star is the sound is not quite what I was expecting after the boasting I saw in some advertisements but as I can connect it to my Sony home stereo it doesn't really matter much. Over all great item.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Ellie,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 2, 2023",Much Better!!!,"\nThis Echo Dot 5 with Clock is SOOO much better than the Echo Show 5, it can actually hear me! I really wanted the Echo Show 5 because it had a screen, but it could NEVER hear me or guests. I bought this because people on Google & Reddit said the Echo Dot with Clock was significantly better at hearing commands. IT IS. \u2705 It's in my kitchen pretty far away & I can tell it to turn on my bedroom lights with my door closed! The speakers are pretty loud too, it's not as loud as the JBL Flip, but it is much louder than the first Echo Dot 1st Gen. I also love that it displays the artist & song that's playing! Very useful. Great buy! Definitely reccomend! \U0001f44d\n",5 people found this helpful,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 15, 2023",Me and my Alexa be chilling lol,,30 people found this helpful,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,AustinTxGal,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 4, 2022",Does not pick up ON command easily,"\nIf you want something to yell at, get this Echo. I have 4 others, with and without clocks, and never had problems with the command to turn on. My Echo in my master bedroom will hear me before this one does in another room. Also, wish it came in black as the light gray color makes the clock difficult to read if you are not right in front of it as the numbers are white.The alarms are not loud enough even when set to highest volume. I have overslept a few times since I did not hear the alarm. I tried many of the alarm sounds and still too quiet if you want to wake up or if you are a hard sleeper.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,linda r,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 21, 2023",Boosts my WiFi,\nBought this to work with my eero router to boost signal in a upstairs bedroom rather than buy another eero for upstairs. Bonus is that it has a clock. I\u2019m happy with it.\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Tomi P.,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 8, 2023",Helps a lot,\nHelps me wake up with the alarms and I am a heavy heavy sleeper!!\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Haydee,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 24, 2023","Excelente , es un asistente personal  muy bueno adem\xe1s de otras funciones muy apreciadas .","\nMuy bueno con la calidad de reconocimiento de voz , lo uso como asistente personal es lo m\xe1ximo y a contar que es parte principal del monitoreo de mi casa inteligente.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Sukaina,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 24, 2023",,\nI got is as a gift for my mom and she loves it . You can\u2019t go wrong it\u2019s an easy set up. I need it all around the house.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 25, 2023",My mom loves it,\nDownsides: didn't want to connect and spent almost an hour trying to get the wifi to connect. Also my daughter has a speech impediment and Alexa has difficulty with it\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,C.B.,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 8, 2022",It works,"\nI hate having this snoopy/snooping little thing in my house, but man is it so much fun.... Alexa, blah, blah, blah.... Alexa, blah, blah, that.... I wish she could get my purse for me. It's fun. This is a first world review and any problems would be first world. This thing is absolutely not a necessity, but you won't be able to stop playing with it. It's also aesthetically pleasing (I think mine is considered ""cloud blue). The directions are not correct.... you need to change your wifi setting to the one that says ""Amazon"" in order to do initial set up (after you see the orange light, which is discovery mode), then follow the prompts on the app, then the app will direct you to go back to your in-home wifi. Stay on the Amazon wifi until the app asks for the home wifi to be reconnected. The speaker sounds GREAT. I think I am going to get more bluetooth speakers to place throughout the house, so that I can enjoy the music while I am getting ready for work. Again, this is a ""first world"" delight, and delight it is.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,jen,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 7, 2023","Snoops, but oh, well.... The item is FUN....",\nI love this echo dot..I play music on it..has great sound quality\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,It's awesome,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,D. Skerritt,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 31, 2022",Excellent Upgrade!,"\nI replaced three 3rd gen echo dots with this new 5th gen echo dots with clock.  Love everything about them.  The clocks are easy to view from a distance.  The sound is better / fuller than the older gen 3 dots.  The built in temperature sensor appears quite accurate.  Oh one piece of advice, the Alexa command to give the temperature at the device location is, ""Alexa, what is the xxxxxx dot temperature?""  Where xxxxxx is whatever you name the echo dot in the Alexa app.  I couldn't find that anywhere but saw a youtube video giving it.  I just hope the LEDs on the clock don't fade / get dimmer over time.  The brightness is adjustable in the Alexa app.\n",5 people found this helpful,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Lava,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 29, 2022",Nice alternative to Echo Show,"\nI had an Echo show which I liked because it shows the time.  I used it like a clock as well as an Alexa device.  However, my kid wouldn't stop playing with it and it was distracting him from everything else he was doing.  I guess anything with a screen tend to have that effect.  Switching to this Echo Dot with time serves the purpose without the problem for my kid.  Additionally, I found the Echo show to get quite warm just sitting there.  Understandable because of the screen.  So it was likely using electricity unnecessarily.  I don't have direct, measured evidence. But seeing the Echo dot with clock doesn't get as hot, I've got to imagine I'm not using as much electricity.\n",3 people found this helpful,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Joe Raper,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 26, 2023",Works seamlessly,\nI have echoes so throughout the house and control various functions. I placed this one by our bed. I especially like the clock.\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Gail A Enrique,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 7, 2023",I intended to get the white one but this colored one is pretty cool.,\nTo have a echo dot in a different color stands out.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Nevada,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 9, 2023",Echo dot,\nIt's like having a friend that gives you the truth.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Sweet Creole,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 24, 2023",Just what I needed,"\nMy first Echo and the first time I spoke to Alexa...LOL.  I needed a clock for my bathroom and found that the better deal would be the Echo.  The sound is great to me.  I like listening to music when in the bathroom.  I learned the brightness of the clock can be changed.  It lights up the bathroom just enough in the evenings.  Since Alexa is nosey, I do make sure she is not listening...I love that lock feature.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,sherry jacobsen,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 8, 2023",Amazing,\nI love this I just upgraded and this one it much better..\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Tyler,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 1, 2023",Best Dot Yet,"\n12/10Great sound qualityEero built in ++++on-unit display of what is playing, or weatherextremely customizable\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Jonathan,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 8, 2023",My first Alexa,\nIt has a good sound quality \u2705\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Gary A.,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 28, 2023",Life changer!,\nThis has made life so much easier! There's so many things it'll do its impossible to list them all.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Gretchen Montes,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 14, 2023",buen audio,\nsuena muy bien connection rapida\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 3, 2023",,\nI like that it not to big or small and love the clock on it very stylish\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,RP49,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 15, 2023",It\u2019s very helpful,\nMuch improved over old echo!\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,HENRY VELASQUEZ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 8, 2023",Much better than old echo!,\nMuy buen invento excelente 100 %\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Judith Araceli Silva Andrade,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 12, 2023",Excelente lo mejor,\nFuniona al 100 muy hermoso\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Michelle.L,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 10, 2023",,\nNice my daughter love it!\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 10, 2023",Hemoso,\nI love everything about it\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,J. Racklyeft,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 1, 2023",,"\nAs Alexa gets more annoying overall, it's nice to have a simple device that displays just the right amount on this cute little LED dome. My only disappointment is that it doesn't have AUX out to connect to a better sound system.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Emmanuel Lubega,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 17, 2023",Nice,\nWorks wonderfully. I wish there was a way to connect it to bass bluetooth speakers.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Loves Fiction,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 13, 2023",I feel I\u2019m love. Very easy setup,"\nI gave this four stars as you cannot adjust how bright the clock is, which is a drawback.  I like a dark room and the clock is so bright that I could see my entire 14 x 15 bedroom with no problem.  Now I have to turn it to fact my books so that I can\u2019t see it due to the light.  This is the reason for four stars.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,"Best yet, but no aux out",,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,Great product,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,Nice,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Ximeniux,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 23, 2023",Excelente,"\nFue una compra que en realidad me ha dejado muy satisfecha, al principio tuve unos inconvenientes pero ahora funciona incre\xedble.\n",One person found this helpful,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,John Flora,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 4, 2023",,\nLike this one better then the old version\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Mandy W,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 19, 2023",Thank you,\nI love this Alexa the most so far out of the dots. It recognizes my voice easily and is loud enough to hear things. The only flaw is it keeps disconnecting from my ring doorbell app but it could be a bug that needs to be fixed I don\u2019t know \U0001f937\U0001f3fc\u200d\u2640\ufe0f\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Muy buena opci\xf3n ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 9, 2023",Need to buy,\nAlexa  si es muy pr\xe1ctico\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,RandomPersonOnTheWebReviews,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 6, 2023",Alexa,"\nThis product is great but here are my pros and cons.PROS: The clock can dim and light  The echo can play games, tell jokes, etc.  Expensive when not on sale.CONS: Voice bugs out and sounds glitchy some times  When dropped it glitches out and you need to wait 5 minutes and unplug it.Overall I recommend getting the Echo dot with Clock. (If it\u2019s on sale)\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Danny,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 30, 2023",,\nI wish it would not be limited. Will not adress cussing or adult content. If its mine in my house it should interact how i want it too.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Paul,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 13, 2023","Works Great, But glitches out from time to time,",\nIt's perfect\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,JR,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 31, 2023",Remove limitations,\nI have external speakers that I hook up to my Alexa and this did not have an auxiliary input so I ended up gifting it\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Luigi Roxas,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 12, 2023",Love \U0001f495 it,\nThe product makes your home always occupied with a soothing and relaxing voice of Alexa! I used it almost everyday from morning until i sleep. The quality of the sounds it produces is A+ for me. Very useful!\n,,Color: Glacier WhiteConfiguration: Device only
