product_name,base_price,config_price,bundle_price,names,stars,dates,titles,reviews,helpfuls,config_color
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,Great Product!,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 24, 2023",Sounds great,\nI\u2019m very pleased with the echo dot. The sound is great\n,3 people found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Paul A. Riecks,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 25, 2023",My second Alexa is even better than the first.,\nMy music listening Echo is even better than my girls Alexa.\n,2 people found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Javier Rz,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 27, 2023",Sound as good as premium bluetooth speaker!,"\n4 Things i love the most:1- New temperature sensor. This Echo is on my baby's room and i have setup the device to start the AC whenever the temperature gets too hot.2- Very Sensitive mics (On one side is bad for your data privacy, but on the other one you can whisper any command and it will hear clearly.3- Premium sound. Is really loud and has excellent base. Really good quality.4- Alexa Guard. The devices can detect sounds, like animals in the room, and let you know if they're not supposed to be there. Can also be used to setup all devices as a home alarm by using the mics and detecting footsteps or any weird noise while you are away.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Patricia Perez,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 16, 2023",Works good,\nWorks good\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,jenn,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 25, 2023",I am ordering a 3rd one because of how well it works and how much we like it,\nI like that it was so easy to set up\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Hooddwitch,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 8, 2023",If you have children and need a hands free device it\u2019s for you.,\nI was not aware of all the features Alexa had. I really wanted it for music for my kids at nap and bedtime that\u2019s what we mostly use it for me. Lately we\u2019ve been using to remind us to put our son on the potty or what we have planned for tomorrow. I throughly enjoy my Alexa. Sometimes it has little things like cutting off the music.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,B. Fontenot,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 15, 2023",Great product but had a problem linking Spotify,\nSo far I love this. I had problems linking my Spotify account to it but I figured it out and it is now working fine.Solution: 1.  Go to blue tooth in your phone settings and turn Bluetooth on2. Forget all devices that are disconnected3. Go to Alexa app and link Spotify. Google the instructions on how to link Spotify.This worked for me.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Richard Osuna,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 9, 2023",Great sounds,"\nMy wife love this, we keep it in the restroom so she can listen to jams while in the shower. Will definitely buy another for the living room!\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Julzanna,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 6, 2023",Alexa/BFF,"\nAlexa was very easy to set up. I connected her to my phone, t.v., bedside lamp and speakers so far. Yes, speakers, plural. It's very easy to connect a speaker  in multiple locations. I find  new and useful ways to utilize her super powers everyday.  I've only had her for a  week, but my life has  changed,lol.  She  reduces  the stress  experienced scrolling through hundreds of t.v. programs, songs, podcasts, etc.,etc to soothe  your soul. wow! Pair this with Amazon video & music, you'll be golden! My only frown here is the wires. I'm accustomed to wireless everything. I labeled the charger. I suggest doing it as well. So many chargers look the same. The original charger is always better, but a replacement charger  is  available. There are tons of accessories I have found here too.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Tami B,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 20, 2023",Great to give as a gift,\nBought it for a friend.  She loves it!\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Derek Creech,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 25, 2023",Awesome product.,\nAlexa is the best item I've bought from Amazon.com.\n,6 people found this helpful,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Judy Donnelson,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 12, 2023",This is my third device and I love it@,"\nI use this device to run everything I have have hooked up to it: Roomba, lights, music and TV., to name a few.\n",7 people found this helpful,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Shelby,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 19, 2023",Alexa lover,"\nLove my Amazon Alexa. It\u2019s easy to use and so convenient. I mostly use for music food timers, checking the weather, and fact checking silly things. The audio quality is good and gets pretty loud at max volume. Easy to setup and put together. It was a random purchase during prime week that I don\u2019t regret!\n",One person found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Private,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 28, 2022",Replaced two with one.,"\nThe lighting in an outbuilding is powered by Wi-Fi light bulbs and can be conveniently operated remotely.  That only worked if on premises if there was a means of turning them on and off there without using the switch.Enter Echo.The building is about 30 feet from the home where the Wi-Fi base is located.  Initially, pairing an eeros extender with the Echo did the trick.This newest Echo, with eeros built-in replaced two devices with one, freeing up the eeros extender for better use around the home.The reception/signal is not as strong as the stand alone eeros, but it\u2019s adequate nonetheless.  Note that the Echo with eeros built in appears to have been designed to use the Wi-Fi extender feature only if it determines it is needed, strange but fine.One less device, same convenient functionality. Note:  the device only works with an eeros base unit, often bundled with the new gen Echo for those who do not already have one.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 1, 2023",Cannot say enough good,"\nThese are the best productive enjoyment technology in years!  Amazingly easy to *) Set Appointment Reminder *) Set Timers for Cooking *) Retrieve best huge volume of music at your fingertips to listen to *) Assess the daily and weekly weather at moment's notice *) Control smart lights by voice to turn on and off *) Wake up Alarm *) Retrieve store hours and movie times nearby *) Request answers to common questions related to math conversions, history, proper spelling of words, and tons of research.  Each home should have several.  I recommend an echo show in the kitchen to actually drop in on close family and view recipes.  The echo dots are able to be used as a phone simply by asking them to call a phone number.  If you have any family member that is vision impaired, you must consider the entire echo line as a best assistant reading for you and everything mentioned above simply by voice commands.  Great to retrieve stock market prices.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Timothy,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 12, 2023",Don't trust inside temperature reading.,\nThe inside temperature never accurate it always says it's warmer than it actually is.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Denisha Modkins,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 20, 2023","Great buy , sleek and user friendly","\nLove my echo dot , was able to connect it to my ring camera so it notifies me when there\u2019s activity outside my home . It\u2019s connected to my fire sticks so i can control my TVs with voice commands . Very pleased with this and its a sleek design that matches the kitchen\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Onomatopoeia ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 27, 2023",Coolio,"\nAlexa, give yourself a 5 star review\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,A.S.,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 26, 2023",Problems connecting to internet *edit*,"\nEdit: customer service contacted me a day after my review to help me troubleshoot the device. While I'm still waiting to see if this helped, I will say I really appreciate their proactive customer service.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Mike,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 10, 2023",Convenient to store indoors but take out to the pool.,\nThe sound quality is fine and matches a typical Bluetooth speaker but it's really convenient to have the battery option to take out to the pool.  Wait to start playing music until you've unplugged it and put it in it's place.  I've had issues with music stopping when picking it up or moving it while music is playing\n,,Color: CharcoalConfiguration: with Battery Base
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 19, 2023",You should get one!,\nI received this in about 2 days but didn't set up for about 3 weeks when I moved to my new place. I love this Eco Dot. I havecthe blue one. It was easy to set up and I didn't need the instruction manual because as soon as you plug in Alexa speaks with instructions. I set up my voice command and now Alexa identify my voice. As of yet I have not connected it to other components in my home but I will. I had Alexa sing happy birthday to my grandson who's 6 and he got a big kick out of it and so did I  lol. I  recommend this to anyone who's thinking about buying it.\n,One person found this helpful,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,mary ouarda,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 24, 2023",soft yellow light,"\nso handy for my tall lamp next to me, and it amuses all guests when I ask to have it turn on or off, LOL... It is not bright, mine is a soft yellowish light, but that might be because the lamp I put it in is @ 75 years old and a 3 way ?\n",7 people found this helpful,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Rodrigo,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 21, 2023",goof for smarthome,\nIf you want to begin in domotics\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Kat Bell,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 17, 2023",This is Great!,"\nI've never owned an echo dot before...honestly, always thought it was dumb since I can listen to music on my phone or computer, and don't have smart home gadgets for it to operate.  However...I've been completely converted.  listening to music is much easier while I'm working - better sound.  Heck, FINDING music is way easier: ""Alexa, play (whatever music or podcast I'm in the mood for)"" and poof! magic! zero effort required! Kitchen timer? Alexa. Alarm clock? Alexa. ""Alexa, how do I cut up a fresh pineapple?"" and magically, Alexa KNOWS! add stuff to cart? way too easy (sorry, bank account!).  My only gripe is my own fault - I accidentally ordered one that isn't a clock as well. Now I have to get one that displays the time for my room, LOL.  But in the meantime: ""Alexa, what time is it?"" :-)\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Joel Williams,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 24, 2023",Purchased for Music but does so much more!,\nFills the list of my audio expectations!\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Danny Haugen,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 6, 2023",How it works,\nI bought it as a gift. He is happy with it\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,N. Edwards,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 21, 2023",Very efficient,\nOverall the Alexa product syncs well with my other Echo dots.\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,griffi5,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 27, 2023",Awesome!!,\nI love everything about Alexa.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Kalebe,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 23, 2023",Great responsive,\nGood improvement from last gen\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Meeko,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 29, 2023",I like the sound in my 4th gen better,"\nHonestly, I like my 4th gen better. The sound isn\u2019t as loud and doesn\u2019t carry as well as my 4th gen. I had high expectations after reading reviews but kind of wish I would have ordered another 4th gen. I tried the the \u201cWi-Fi extender\u201d capabilities with the Eero and wasn\u2019t impressed with that either. It does the job but overall it\u2019s not worth upgrading from the 4th gen.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Bee,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 3, 2023",I got me two and my mom two,"\nY\u2019all\u2026 if you\u2019re on the fence about buying one, just do it. They\u2019re fun to play with, they\u2019re easy to set up, and they\u2019ve made my life just a little bit easier with them in it.\n",One person found this helpful,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Doesn't Matter,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 29, 2023",It's now part of our lives,\nLike new sound performance\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,E Dicos,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 13, 2023",Like it,\nI like it. It is small but cute.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Jim,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 24, 2023",easy to use,"\nBetter sound than the dot, easy set up\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,BJ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 14, 2023",Nice!,"\nHaving fun with this product, different ones in each room, love listening to them, good sound!\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,RebelChica,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 14, 2023",Disappointed\u2026,"\nI moved my old echo dot to the bathroom and put this new one in the bedroom.  Well, now the ecobee thermostat and the echo dot in the bathroom pick up what I say better than the upgrade. I don\u2019t think I can do anything about it. \u2639\ufe0f\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Michelle,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 29, 2023",Love it,\nLove it thanks\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,james,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 17, 2023",Older dot seemed better,\nI was having a weird sound from my old gen 2 dot so i got a new one.  This one seems to not hear me as well as the older one.  Really no big issues with it other than that.  This is my 2nd one of this version.  I gave one to my mom and she loves it and has no complaints.  For me having 3 different these of these devices i can say this is by far my least favorite of them all.\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Mariana,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 7, 2023",I loved it,"\nI love Alexa it makes my life easier and with the light is even better I don\u2019t have to turn off the light, just have to tell Alexa to do it.\n",,Color: Glacier WhiteConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,The Overbays,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 6, 2023",Music sounds wavy,\nGreat other than when we play music. It sounds wavy.\n,,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Natasha Mckethan,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 9, 2023",MY NEW AI Best Friend,\nThe only issue i have is sometimes it does pause my music . I need to learn ho to deactivate Explicit Filter due to the fact i am a grown woman and not a child. I can listen to what i want. If you have kids this is perfect because the filter works fabulously!\n,4 people found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Brenda ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 29, 2023",TOTALLY RECOMMEND,\nIN LOVE!\n,One person found this helpful,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Jex,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 11, 2022",Temperature sensor is not good. (UPDATE: Its better now.),"\nEDIT: Amazon has rolled out an update that greatly increases the accuracy of the sensor. It still seems a bit off, I will return after more testing.Below is my original review.I purchased a 5th gen dot to replace my 4th gen for one reason; the temperature sensor. And it is not accurate enough to mean anything. I was suspicious early on, I would have Alexa tell me the temp when I was cool and when I was extremely hot.Today I got a cheap temperature sensor and I can already tell it is way more accurate than the Echo Dot. The dot is off by 4 degrees and seems to update hourly at best.It's still useful as an echo dot, but the temperature sensor is uselessly bad.I threw away the box already otherwise I would return it.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Brandon C,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 2, 2022",Solid upgrade besides the temperature sensor being inaccurate,"\nUPDATE 12/13/22 - I have to applaud Amazon CS for reaching out to me and working to resolve the temperature bug. After receiving the most recent software update today it resolved my issues with temperature. and I can now enjoy full functionality of this unit! Raised a star to 4/5I upgraded from my 3rd gen and so far, I do like the improved sound and design. It seems to hear my voice easier than my older Dot. BUT I did purchase this mostly for the temperature sensor which seems to not be accurate at all. I have a separate sensor in two different rooms and two different 5th Gen Dot's. Each one reads 10 degrees colder than my sensors which I know to be accurate. I am not sure if this is something that can be addressed via software updates, but I would not recommend purchasing this for the temperature sensor alone. It simply doesn't work\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Marco B.,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 9, 2023",Alexa es la mejor asistente!,"\nLa calidad de sonido es muy buena, los bajos se escuchan decentes, y capta en su mayoria las ordenes que uno le da. tiene ciertas fallas como promocionar Amazon Music cuando no entiende una orden de musica, pero fuera de eso es genial para recordatorios, horarios, alarmas. domotizacion, etc. Muy buena compra.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Lillian Brown,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 26, 2023",,\nLove it\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Andrik S\xe1nchez,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 26, 2023",Sounds quality,\nExcelente\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Leida Pena,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 12, 2023",Excelente,"\nSuper easy to connect to Alexa but it kept turning off randomly, then it was fine. I turned it all the way out and wasn't impressed. The base is good but sounds far away if that makes sense. Cute overall look too but I wish they were wireless.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,MikeBNj,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 16, 2023",Thought it would be louder,"\nThis is our second Alexa speaker device with the first being one of the original dot models. Going from that to this makes us feel like we skipped a decade in technology. The sound quality is tremendous in comparison. It is extra effective depending on what surface you place this on. Currently we have it on a kitchen counter where I believe the surface paired with the cabinets around, add to the bass. It's got very strong base.I can't say anything bad about this. We use it daily and it compliments are day where we can get music going in a matter of seconds and makes a great cooking companion when you need to set timers to check on foods and what not.\n",,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,\u2026,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 26, 2023",Awesome Device - Awesome Speaker,\nExcelente\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,Excelente,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Ricardo Contreras,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 27, 2023",No asume de forma r\xe1pida los comandos indicados,\nFalta m\xe1s desarrollo\n,5 people found this helpful,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,mary c. moore,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 17, 2023",,"\nI already owned one of these and this is my second one. So I have one in my living room and one in the bedroom. They are extremely handy for setting alarms, timers. Reminders. Ask it anything and you will get the right answer. Can\u2019t even imagine how they do this.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Savy Shopper,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 23, 2023",Excellent product,\nI like how quick you can access music in many genre's.  I come in and have it play music at one end of the house and the other.  I can also integrate Spotify and Pandora as well which is great.  I also play news which is convenient.  I'm learning more and more but I don't like how the technology lessons your privacy and uses it for advertising./\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,rachelle,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 10, 2023",Quick Access to Music and More,"\nI absolutely love my alexa , I have one in my kitchen and bedroom they interact perfectly!\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Odis Lish,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 14, 2023",Love my alexa,\nworks great and easy to set up with great price and shipping\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Cheryl Lynn Kiebler,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 22, 2023",works great,\nI Love my Alexa she is so funny it has great sound Quality easy to hook up and she makes me laugh I don't have to talk to the walls anymore LOL I have the older version too I wouldn't take a million dollars for her. LOL\n,,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Rodrigo,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 21, 2023",High Quality,\nIf you want to begin in domotics\n,,Color: CharcoalConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,BETSY SAWYERS,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on November 30, 2022",goof for smarthome,"\nI almost did not buy this when I read that the auxiliary jack had been removed because that is something I often use, but I decided since it was on sale at a great price I would give it a try since I had a third gen dot I wanted to use somewhere  else and I figured if I didn\u2019t like it I would just give it to my parents since they could use another one.  If you have a fourth generation dot and you are quite happy with it, I would say there is no reason to purchase this one unless you want the temperature sensor because the sound is no better, in fact, I think it\u2019s a little too heavy on the bass and maybe not even quite as crisp as the fourth generation so I was not impressed, but realistically I didn\u2019t expect there to be much difference.\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Norman Beaudoin,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 14, 2023",Nothing special and I miss the auxiliary jack,"\nFantastic sound, great execution of commands, response, ease of use and integration with home ""smart devices""\n",,Color: CharcoalConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,Genesis Estefania  ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 15, 2023",Incredible little device.,"\nfunciona perfecto me encanta de verdad, la instalacion y todo suer sencillo\n",,Color: Deep Sea BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,me encanta,,,
Echo_Dot_5th_Gen_2022_release_With_bigger_vibrant_sound_helpful_routines_and_Alexa,29.99,,,,,,,,,
