product_name,base_price,config_price,bundle_price,names,stars,dates,titles,reviews,helpfuls,config_color
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Kesha,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 20, 2023",Great Smart Speaker,\nI have used my Alexa device for 2 months now and must admit it has been a great edition to my home. I have set it up with a number of compatiable devices in my home but I must admit the quality of the speaker is favorite. This is my first Smart device that is compatiable with multiple household items and apps but I must admit the 5th Edition Alexa was easy to set up and pair with other devices. I have enjoyed my first speaker so much I purchased a second one and gave my best friend one for Christmas.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Kindle Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 10, 2023",Alexa clock radio,"\nGreat sound, looks and automatic dimming clock. Cool\n",16 people found this helpful,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 12, 2023",Love it,\nLove this\n,39 people found this helpful,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,kelly burkett,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 26, 2023",Would buy again,\nThe clock is just bright enough to see at night but not to bright too keep u up.  Good sound for a small speaker\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Cynthia Thompson,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 30, 2023",Alexa in every room!,"\nOn top of having Alexa in every room and using the \u201cdrop in\u201d feature to communicate, this option is great with the clock!\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Diego H.,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 13, 2023",impecable. funciona excelente,\nimpecable. funciona excelente\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,J. Fieser,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on January 1, 2023",,"\nThe Alexa family just got a new addition with the fifth generation Echo Dot and we couldn't be happier! We already have six Echo Dots scattered throughout our home, so we were excited to see how the latest model compared to our trusty 4th gen devices. While the sound quality improvement from the 3rd to 4th gen was pretty noticeable, the upgrade from the 4th to 5th gen was less so. However, with a few adjustments to the tone settings in the Alexa app, we were able to get our 4th gen Echo Dot sounding pretty similar to the 5th gen.One thing we're not huge fans of is the bluish light of the built-in clock, especially in the bedroom. It would be great if there was an option to switch between red and blue lighting. Additionally, the font size of the clock is a bit small for our liking, making it hard to read from even a moderate distance. But, these are just minor quibbles for an otherwise amazing entry-level Echo device.In the middle ages, owning one of these futuristic devices would probably have gotten us accused of witchcraft. But nowadays, we're just grateful to have the convenience and assistance of Alexa at our fingertips. She's truly become a valued member of our family.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Laquesha Smith,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 13, 2023","incredible device, clock numbers still a little small","\nEasy to use, small but very loud\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Chris Grace,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 11, 2023",Nice,\nVery very easy to use and install\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Roy M.,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 28, 2022",It\u2019s Great,"\nThe absolute best smart home companion! Supports lights and even my security cameras with fantastic features and easy to use app, setting up routines and even music on it it\u2019s extremely competitive for the price youre getting here. I also own a homepod mini, ive been in love with apples homepod for years now, great sound quality, easy to use with an iphone and ofcourse, siri. But after getting my Amazon Echo with that clock, it truly upgraded my living room with its design and compatibility with the smart lamps and cameras which sadly the homepods around the house cannot do. Im sure you probably seen a bunch of comparisons online on what should you choose when it comes to getting a smart home speaker to be the base of your smart home, and my personal opinion is that you wont regret getting the echo! The sound speaker is great with music! Tho on high volumes it doesn\u2019t do that great like the HomePod but it is still very good and loud, tho there is the echo studio if youre just looking for that loud smart speaker, tho from all the small speakers out there homepod mini takes the cup with echo right behind it, tho im totally convinced that the echo will be comparable if not better than what apple has to offer. The clock is a nice game changer, and the smart home features are excellent! And speaking with alexa is great she is such a helpful VA. For the price you cant go wrong and i highly recommend you get the echo.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,TaoOfDerek,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 4, 2023",No way on earth im loving the amazon echo. But i am!,"\nSeemed to have some issues with connecting to certain devices but eventually did work. Just a pain with that but overall great product! The clock/limited LED display is really nice for the visual representation of timers, clock, song titles/artists playing.Overall Very Good! Just the minor hiccup of the Bluetooth not connecting right a few months into usage but it seemed to clear up.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,Pretty Good! Could Use Work w/ Bluetooth Connection,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Emmersup,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 28, 2023",It would be great if,"\n\n\n\n\n                    The media could not be loaded.\n                \n\n\n\n\xa0If you could read the time displayed on it, I would give it the 5th star.  I have several Alexa units, but my older Spot has been flickering like the screen was trying to die for some time, so got this to replace it, since I really just wanted the clock feature to be able to be read when the hubs is sleeping.  However, the brightness and size on this cannot be adjusted, making it difficult for me to read.  It has been shuffled with my Echo Show 5, which I can see.  Watch the video and see which you\u2019d prefer from across the room!\n",5 people found this helpful,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Muntasim Shoaib,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 31, 2023",Would buy Again!,\nThis was such a great echo dot and super easy to use and set up! I bought 2 of these and both are amazing!\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Mary,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 2, 2023",Know that when you play music it only last 2-3 hours,\nI like voice recognition.  HATE HATE that when you play music it only last 2-3 hours\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 30, 2023",Alexa Echo,\nVery easy to set up. User friendly. 95% of questions asked are answered by this device.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Jean Beebe ,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 19, 2023",Perfect,\nI have to say I'm in the generation that did not grow up with all these new technology stuff but I'm having fun learning. I still have lots to learn on how many things she can do.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,JEK,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 3, 2023",Great item quick delivery,"\n10 year old alarm clock died, needed replacement fast. Received replacement next day, almost as fast as if I had driven to mall to purchase but at a better price! Love the voice controls and the ability to change its wake up word so it does not react when other items are activated. Music has nice rich tones to it for such a small unit. Definetly recommend this product.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Fernando,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 11, 2023",Buena compra,\nIncre\xedble por el precio\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Leann Phillips,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 7, 2023",,"\nYes,  we do like this product. Love to get great music with great sound.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Maureen K McCurley,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 9, 2023",We are happy with alexa,\nLove this product\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Amazon Customer,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 14, 2023",Love the clock display,\nI love it\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,Home,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Alan H.,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 13, 2023",WORKS GREAT. BIG IMPROVEMENT OVER MY GEN 2 ECHO DOT,\nLOVE THIS NEW ECHO DOT. THE SOUND IS FULL AND POWERFUL. THE DISPLAY IS A NICE FEATURE. THE ONLY THING IS THAT A WEEK AFTER I BOUGHT MINE IT WENT ON SALE FOR 25% OFF. OH WELL....\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,GLeenn BarBosa,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 14, 2023","Como siempre, no quejas","\nSuper fast delivery and like all Amazon echo dots, a perfect ally\u2026  I bought it for my first baby's room, it will be of great help to make everything easier for me in her room \U0001f970\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,lisbeth moreno,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 12, 2023",Son excelente servicio,\nSon excelente servicio\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,B. K. Bundy,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 24, 2023",,\nI really like my Echo Dot. It turns on immediately when asked and has a clear sound. I bought it for the time display but it does so much more!\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Maria Mora,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 30, 2023",I love this Alexa.,"\nSe ve hermoso y elegante, su sonido es perfecto, sus funciones espectaculares, una buena inversi\xf3n\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Byron Zanafria,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 13, 2023",100% recomendado,\nTodo muy bien!\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Debra Newby,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 13, 2023",,\nLove it\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,JHONY,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 9, 2023",Excelente,\nEXCELENTE PRODUCTO\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Antoine Pedneault,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 11, 2023",,\nGreat product\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Luis,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 10, 2023",Echo,\nGreat product\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,CALIDAD Y TECNOLOG\xcdA,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,Great product,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,Alexa,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Eric M.,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 26, 2023",Loving our upgrade,\nWe finally upgraded from the original Amazon echo to this one and we are enjoying it. Still learning all the different abilities for it though. Sound is great.\n,2 people found this helpful,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,MEP,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 8, 2023",Great little unit.,"\nThis is the 3rd Echo we purchased, the all word well great to have voice response to all questions. You have to realize that the sound quality is not going to be comparable to a sound system because of size. The product is def worth the cost.  Recommend this product.\n",49 people found this helpful,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Gemma,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 17, 2023",Fun little gadget.,\nThe only thing I can say about this is that it's hard to program a schedule.  And no way to turn up the lights on the display.  Other than that it cute.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,recrujo,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 18, 2023",Not very happy,"\nI have quite a few Alexa echo devices at home. This is the first one of its kind. I use it in my workshop and I like that it help me extend the Wi-Fi coverage into the garage. But some how I have not been able to set it up to work with my Bluetooth headphones. Very frustrating, maybe the service it's damage some how.Finally after new updates and trials I was able to put it to work.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Mtib8,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 23, 2023",Perfect size & quality,"\nLOVE this little dot. The clock detail is my absolute favorite. I keep it bedside, set alarms, check the weather, and follow up on my orders!\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,RAF_BR,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 26, 2023",I loved this device! \u2764\ufe0f,"\nThis Amazon device edition is simply the best!  Compact, with its modern and functional design.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Gary Novak,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on December 5, 2022",Great addition as a night-stand clock radio,"\nA few years ago I purchased a Sony clock radio.  It had the amazing feature of two alarms settings.  That was just what I needed.  It disappointed in many ways.  1)  The display, even on the lowest setting, was too bright.  This is a big issue for a migraineur like me.  Also, the cat could walk by and set the display to the highest level.  This was also unacceptable. 2) No matter what you do, the clock wants to be wrong.  8 minutes wrong.  Really?  In 2022?When I saw the Echo Dot on sale for Black Friday, I jumped.  Here's what I love.  1) The display is smart.  It can be set higher during daylight hours and low as you want during nighttime hours.  This is all controlled by the Alexa app on your phone.  It's still too bright?  Just turn the unit off with the push of a button.  2) Setting alarms are as simple as talking to Alexa.  No overshooting your target time.  No setting and resetting.  It's just ""Alexa, set an alarm for 6:00am.""  If you need to, you can manage it on your phone.  3) You can set the sound as loud or soft as you like with +/- buttons on the top of the phone.  4) You can also set a quiet time if you don't want Alexa responding to any ambient noises during the night.  5) The time is always right.  Always.  This is Alexa, after all.  Alexa excels at accurate time.Others have commented on the sound quality.  I think it is fine.  It's not a high-end speaker after all.  It's a personal assistant.  5 stars for an amazing product.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Gina Cook,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 31, 2023",Love all the updates!,"\nEnjoying the updated version, my old one had developed dementia!\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Maria a ochoa sanchez,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 21, 2023",No me gusta,\nNo tiene mucho volumen... Para el reconocimiento de vos fue un proceso de verdad y para q me hija grabar\xe1 .... Fue un problema\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,JoeTAZ,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 5, 2023",,"\nI now have two of this model and I like them. Much better than the old hockey pucks.My only nit is that the light is on the bottom and if you're not laying down it's difficult to see.Other than that, it's a winner.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,Move the light,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,S Carolina,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 1, 2023","Great like the rest, but now a neat clock","\nAnother great Alexa! Thrilled with the clock, self adjusting brightness.\n",One person found this helpful,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,S. Burton,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 31, 2023",Awesome Alexa dot,"\nI love our new Alexa round dot with clock. It is nice understandable, and right down pretty.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Katiuska Mendez,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 3, 2023",Excelente,\nMuy buena\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Cliente Kindle,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 16, 2023",,"\nAlexa is easy to install, it recognizes our voice instantly, and can play music, from radio and streaming. Everyday it\u2019s my information about time and temperature.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,ESMYEC,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 20, 2023",Helpful,\nMe gusta mucho que te ayude con cosas que no pens\xe9 necesitaba que me ayudar\xe1n. Me ha facilitado la vida\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Zhazira,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 4, 2023",Buena compa\xf1era,\n\U0001f44d\U0001f44d\U0001f44d\U0001f970\U0001f970\U0001f970\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Blanca Liberatore,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 22, 2023",,\nLove itPrice is greatLight is very slickLooks good in my bedroomAlarm with radio station I prefer\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Kristin Vorwald,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 25, 2023",My love \U0001f970\U0001f970\U0001f44d\U0001f44d,\nEasy to set up and even easier to use. I feel like I have a new friend. Lol\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Marlana Adkins,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 3, 2023",Sounds very good,"\nWe have 2 of them and an echo show in our kitchen. We have alexa integrated with our outdoor camera system and our front door locks, as well as a couple lamps in our home. We love our smart home.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Cesar Santana,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 31, 2023",Best purchase ever,\nMuy contento con mi compra\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,We Love Our Dots,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,Perfect works excellent,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Gamaw,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 11, 2023",My Echo Dot Clock.,\nI wear hearing aids. When in bed and not wearing them my hearing is almost gone. I have spent money on several items to find an alarm to wake me. I had given up until i founf this. This Echo Dot Clock is the only clock I can find that will wake me up. I set it to come on with the light and sound. It takes a few minutes to get loud enough but it gets there and wakes me up. So glad I found this.\n,One person found this helpful,Color: Cloud BlueConfiguration: w/ Philips Bulb
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Michelle,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 29, 2023",Love it,"\nWorks great, thanks\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,4mze,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 31, 2023",Alexa,\nIt's everything I need for music\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Daniel,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 27, 2023",La opci\xf3n del reloj,\nQue se visualize el reloj\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Hank,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 23, 2023",,\nAlexa has been working for about a month. We are learning about what it can do as we go along.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Jonhattan Mena De Leon,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 20, 2023",Alexa,\nMe gusta mucho interactuar con Alexa y me sirve para controlar todo mi hogar\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Giovanna Jes\xfas,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 22, 2023",Excelente asistente,\nOne of my favorite purchase in my hole live. I\u2019m in love with it.\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Hans,4.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 11, 2023",,"\nI gave this to my dad as a Christmas present, he was very happy with it. My only feedback would be to check the speaker's drivers or electronics, as my dad's echo has some spontaneous crackling noises when playing audio. Physically everything's ok, on the software side there's some voice recognition improvement to do. I always have issues with Alexa playing songs. (not recognizing the artist, song, album, etc). But maybe that's just my case.\n",,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Jenisa Stephens,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 24, 2023",Alexa,"\nMy echo came in mint condition, works well and also paired quickly.\n",,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Roxy,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 24, 2023",Nice Portable Alexa Speaker,\nGod but I still prefer my 3rd gen I feel it listens better\n,,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,Nothing short of Amazing.,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,,,,Great,,,
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Farmer Dan,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on February 13, 2023",Never would have imagined,"\nNever thought I needed an Alexa until my sister, bought me a Echo Dot for Christmas. I soon bought this better one for my bedroom and intend to install one in every room and the display version in my kitchen over time. They work super well with my Govee lights, Ecobee thermostat, a smart plug, and smart TVs. It works best with my FireTV, but works very well for my Samsung TV as well. It so nice to just tell Alexa to change my light functions without turning on an app.\n",4 people found this helpful,Color: Cloud BlueConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Manuel T.,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on April 3, 2023",Alexa Manuel T.,\nno tengo ninguna queja\n,,Color: Glacier WhiteConfiguration: Device only
Echo_Dot_5th_Gen_2022_release_with_clock_Smart_speaker_with_clock_and_Alexa,39.99,,,Vivis,5.0 out of 5 stars,"Reviewed in the United States \U0001f1fa\U0001f1f8 on March 22, 2023",,\nMe gusto mucho es muy buena funciona bien y llego r\xe1pido\n,,Color: Glacier WhiteConfiguration: Device only
